"variable","bf_statistic","bf_p_value","bf_p_adj","bf_reject","eta_B_waba","eta_B_int","delta_eta_B","class_waba","class_iwaba","reclassified","pi_R","E_R_het_int","V_R_het"
"Probe_1679",0.792795925339882,0.667211115578117,0.669838259345705,FALSE,0.28423978625396,0.544410213311846,0.260170427057885,"Within","Within",FALSE,0.791339531710579,0.17168157570632,0.0269564123790661
"Probe_1680",2.8321919253517,0.000994467898740359,0.00160754129591088,TRUE,0.456371757994751,0.611220067139424,0.154848309144673,"Within","Equivocal",TRUE,0.558910462479705,0.327037156121796,0.0842499186444438
"Probe_1681",3.40946586979922,0.000100031337021522,0.00020894712179151,TRUE,0.643897455797123,0.714270907362366,0.0703734515652431,"Equivocal","Equivocal",FALSE,0.320027087640719,0.282358881352415,0.0464358865033345
"Probe_1682",1.76025478755991,0.052302782938044,0.0596308895119456,FALSE,0.461451535905438,0.613605859579184,0.152154323673746,"Within","Equivocal",TRUE,0.551985593367367,0.207209387983014,0.0336224302685734
"Probe_1683",1.97859269352361,0.0246485293995709,0.0297735996198907,TRUE,0.359005449836597,0.570010091355034,0.211004641518436,"Within","Within",FALSE,0.692587044913317,0.283331717010662,0.0695772017407532
"Probe_1684",4.78746188105162,3.78321938443449e-07,1.56715779055259e-06,TRUE,0.541647400596671,0.654285390595956,0.112637989999284,"Within","Equivocal",TRUE,0.445320272350914,0.353022199640654,0.0876172913155643
"Probe_1685",7.67232506004208,4.68225458405414e-12,9.49634537672495e-11,TRUE,0.630336554623241,0.705792580248751,0.0754560256255103,"Equivocal","Equivocal",FALSE,0.335818340042648,0.515874260594525,0.159577820004447
"Probe_1686",1.50214779059419,0.119851869942903,0.12894712571285,FALSE,0.330399073776265,0.55957778334524,0.229178709568974,"Within","Within",FALSE,0.731196453762256,0.518955373357819,0.23870363999903
"Probe_1687",2.56413518537249,0.002816209377694,0.00410422529794037,TRUE,0.535687936575276,0.651069028859962,0.115381092284687,"Within","Equivocal",TRUE,0.453032565988337,0.394101777343673,0.110187102499819
"Probe_1688",2.75588031542088,0.0013403829342693,0.00210259483136404,TRUE,0.341522550912003,0.563541702975645,0.222019152063642,"Within","Within",FALSE,0.716273441326533,0.280955007582552,0.0693766737608703
"Probe_1689",2.68975003007953,0.00173380011442514,0.0026544063322542,TRUE,0.422166844611842,0.595757171342597,0.173590326730755,"Within","Within",FALSE,0.605827965272105,0.249995001927911,0.0510995052302773
"Probe_1690",10.8427937867436,0,0,TRUE,0.691358026777574,0.745217283110332,0.0538592563327575,"Equivocal","Equivocal",FALSE,0.26689004683016,0.405495370970881,0.0854010820126083
"Probe_1691",3.67553982866833,3.42052472075416e-05,8.09218896433222e-05,TRUE,0.516081576468274,0.640705464032583,0.124623887564309,"Within","Equivocal",TRUE,0.478677624236491,0.364731057951765,0.0971049246390764
"Probe_1692",5.7320010305637,8.58257953595398e-09,5.99660613684336e-08,TRUE,0.395551958324183,0.584458868520823,0.18890691019664,"Within","Within",FALSE,0.642489193032938,0.283927839543029,0.0676584395152439
"Probe_1693",3.56412022845015,5.36474975245671e-05,0.000120683422654163,TRUE,0.495590290187387,0.630232906567383,0.134642616379996,"Within","Equivocal",TRUE,0.505888153093515,0.496158146047482,0.18477251199743
"Probe_1694",6.0860246245846,2.11615347467387e-09,1.78153947922884e-08,TRUE,0.553818691920285,0.660950141568343,0.107131449648059,"Within","Equivocal",TRUE,0.429696195768924,0.493220624555579,0.167801256086555
"Probe_1695",3.93809670710403,1.18137464051316e-05,3.17543856267785e-05,TRUE,0.583200933428847,0.677568635775455,0.0943677023466074,"Within","Equivocal",TRUE,0.392726072865841,0.274612733634615,0.0495113939334687
"Probe_1696",5.715182783767,9.17549969337017e-09,6.35832836818831e-08,TRUE,0.618062779975588,0.69825732300629,0.0801945430307021,"Equivocal","Equivocal",FALSE,0.35033859349861,0.313023053690947,0.060247778006836
"Probe_1697",3.29573804837547,0.000157919437768106,0.000313593760522819,TRUE,0.631298375144358,0.706388620735602,0.0750902455912443,"Equivocal","Equivocal",FALSE,0.334689575481223,0.210045175337519,0.0264018835891177
"Probe_1698",2.7470110452413,0.00138755841148086,0.00216960486358581,TRUE,0.511827260197308,0.638500972744608,0.1266737125473,"Within","Equivocal",TRUE,0.48429440905569,0.249268654182345,0.0456259657235514
"Probe_1699",2.36648172360168,0.00597040897609702,0.00811428034377244,TRUE,0.410616160304505,0.590774286723771,0.180158126419266,"Within","Within",FALSE,0.621737486360207,0.29700219180482,0.0729671566508701
"Probe_1700",4.66579732500775,6.18636448512788e-07,2.40085945215292e-06,TRUE,0.724661689749059,0.768133030689007,0.0434713409399476,"Equivocal","Equivocal",FALSE,0.231611269297108,0.290315794149682,0.0398210697060187
"Probe_1701",3.85208376200207,1.67405228723716e-05,4.31141604776182e-05,TRUE,0.68902990992244,0.743652655673929,0.0546227457514887,"Equivocal","Equivocal",FALSE,0.269418415177161,0.244053183563468,0.0311261889890981
"Probe_1702",3.33523856969322,0.000134783302082719,0.000272673070699587,TRUE,0.362153894337343,0.571205687910002,0.20905179357266,"Within","Within",FALSE,0.688296810397159,0.415278851590947,0.14908115553297
"Probe_1703",1.14428647340168,0.324706350308012,0.332468007712748,FALSE,0.29449603515366,0.547599888353455,0.253103853199795,"Within","Within",FALSE,0.778275638813521,0.382353061891136,0.132840457927867
"Probe_1704",12.9368121668783,0,0,TRUE,0.720472081741261,0.765194996496556,0.0447229147552954,"Equivocal","Equivocal",FALSE,0.235957907978163,0.508426467306001,0.123688737621112
"Probe_1705",3.90102878029127,1.37289711202859e-05,3.62472819042e-05,TRUE,0.443311590098796,0.605191933140543,0.161880343041747,"Within","Within",FALSE,0.576773728647346,0.216628407833725,0.0375149291042799
"Probe_1706",3.57841088853616,5.06409034265465e-05,0.000114844674818667,TRUE,0.558081400251477,0.66331470589544,0.105233305643964,"Within","Equivocal",TRUE,0.424265842567631,0.232323130892854,0.0369758667862405
"Probe_1707",3.70049071019778,3.09225727339602e-05,7.40914805825778e-05,TRUE,0.782607129338219,0.810435754967627,0.0278286256294079,"Equivocal","Between",TRUE,0.174173108478491,0.196055272471787,0.0148203692684967
"Probe_1708",2.99277860705853,0.000528157229563231,0.000912039301061511,TRUE,0.426077859868708,0.59747182443248,0.171393964563772,"Within","Within",FALSE,0.600445200604093,0.430155454843207,0.150677401272186
"Probe_1709",4.77084311615738,4.04591673608401e-07,1.66086277873032e-06,TRUE,0.646098661303262,0.715662286754589,0.0695636254513263,"Equivocal","Equivocal",FALSE,0.317489051082792,0.25055063996591,0.036385649846003
"Probe_1710",1.22082214948981,0.267289840521171,0.275753160455464,FALSE,0.546454440154079,0.656902262706714,0.110447822552635,"Within","Equivocal",TRUE,0.439128854239922,0.377353365309898,0.0993700573100631
"Probe_1711",6.00389329243488,2.92521062927875e-09,2.35182060587352e-08,TRUE,0.614818903926216,0.696287718301635,0.0814688143754188,"Equivocal","Equivocal",FALSE,0.354211900280306,0.366242777440129,0.0830095315748747
"Probe_1712",2.36789075963686,0.00593885932606741,0.00807413435079313,TRUE,0.54943987069404,0.65853758023687,0.10909770954283,"Within","Equivocal",TRUE,0.435297174639707,0.210086776052888,0.0306567388189502
"Probe_1713",1.34164978156331,0.192330809607447,0.201553352996113,FALSE,0.425598410733392,0.597260880787627,0.171662470054235,"Within","Within",FALSE,0.601104910416094,0.174866468951111,0.0249130530194594
"Probe_1714",2.44854801607283,0.00437873630140917,0.0061241307104515,TRUE,0.602965575707869,0.689168426945638,0.0862028512377689,"Within","Equivocal",TRUE,0.368490317899764,0.235971379921298,0.0352591679402431
"Probe_1715",3.88279326934496,1.47819505327274e-05,3.86588198318462e-05,TRUE,0.525404538061563,0.645591650080894,0.120187112019331,"Within","Equivocal",TRUE,0.466432664117176,0.274941678266304,0.0544491130612416
"Probe_1716",3.33214997976094,0.000136464159129046,0.000275760949564708,TRUE,0.541456332460353,0.654181790998989,0.112725458538636,"Within","Equivocal",TRUE,0.445566915068125,0.254334275966402,0.0454907134455771
"Probe_1717",6.31440627083804,8.63131899286884e-10,8.30706273112356e-09,TRUE,0.651153625848519,0.718873604032759,0.0677199781842406,"Equivocal","Equivocal",FALSE,0.311687394186685,0.296484518573209,0.0503763588097964
"Probe_1718",6.17025272262486,1.51930656944188e-09,1.33577566638998e-08,TRUE,0.610121485672991,0.69345177488907,0.0833302892160793,"Equivocal","Equivocal",FALSE,0.359846975371839,0.270257137357835,0.045618744460641
"Probe_1719",3.19435831142942,0.000236919261176194,0.000447774337248288,TRUE,0.500737753200396,0.632829047557997,0.132091294357601,"Within","Equivocal",TRUE,0.499016571443526,0.293216698955773,0.0640932023170501
"Probe_1720",2.33004704837525,0.0068448694526424,0.00920384547277707,TRUE,0.689118366760651,0.743712015222903,0.0545936484622516,"Equivocal","Equivocal",FALSE,0.269322201472541,0.225235961548655,0.0265052343728922
"Probe_1721",2.98801975501718,0.000538199112781745,0.000927883690953437,TRUE,0.634933377207452,0.70864852563216,0.0737151484247082,"Equivocal","Equivocal",FALSE,0.330435672465128,0.239856840922561,0.0341646867435033
"Probe_1722",2.66843617721266,0.00188322073113334,0.00285864435874077,TRUE,0.479851986301623,0.622439750724801,0.142587764423178,"Within","Equivocal",TRUE,0.527034381230169,0.392310023595085,0.117870484637782
"Probe_1723",2.19223593718704,0.0114101504247122,0.0146824678580591,TRUE,0.333404132926274,0.560636964768231,0.227232831841957,"Within","Within",FALSE,0.727177934990627,0.421162367485848,0.156864462654061
"Probe_1724",4.32932239872136,2.41727084304699e-06,7.9583155466005e-06,TRUE,0.491289591265924,0.628081675305596,0.136792084039672,"Within","Equivocal",TRUE,0.511646803028569,0.26335687822903,0.0523507583753451
"Probe_1725",2.69619367505845,0.00169095890815019,0.00259450500922881,TRUE,0.358385566490521,0.569775796321142,0.211390229830621,"Within","Within",FALSE,0.693430946924233,0.398230782676362,0.13752063657783
"Probe_1726",2.85788911995275,0.000899059783189049,0.00146808959005446,TRUE,0.342163123398175,0.563773578562479,0.221610455164304,"Within","Within",FALSE,0.71541022905013,0.261219553504311,0.0599426472639898
"Probe_1727",1.14008642961112,0.328081175244241,0.335709511909049,FALSE,0.274087711684696,0.541355813666922,0.267268101982225,"Within","Within",FALSE,0.804066434186017,0.43220003587804,0.171891384012205
"Probe_1728",2.79458076068481,0.00115230907548614,0.00183535356267068,TRUE,0.626610809535775,0.70349135197997,0.0768805424441958,"Equivocal","Equivocal",FALSE,0.34020329607488,0.33901912427212,0.0694536103807692
"Probe_1729",4.94122413943192,2.03424433631305e-07,9.16579713161193e-07,TRUE,0.726199600324885,0.769215536203533,0.0430159358786475,"Equivocal","Equivocal",FALSE,0.230022311969987,0.274392054389166,0.0354053741294737
"Probe_1730",2.24806554949275,0.0092876411094055,0.0121725994729423,TRUE,0.481816575789636,0.623400636525727,0.141584060736091,"Within","Equivocal",TRUE,0.524384149778259,0.224495590894414,0.0385030056194645
"Probe_1731",4.04151517135035,7.76736791396893e-06,2.19197524248213e-05,TRUE,0.65903819074218,0.723927314374618,0.0648891236324385,"Equivocal","Equivocal",FALSE,0.302713095895025,0.313570259969402,0.0553392015103572
"Probe_1732",2.63680744641673,0.00212845069293466,0.00318632837657124,TRUE,0.674881766072396,0.73424816463854,0.059366398566144,"Equivocal","Equivocal",FALSE,0.284957782281787,0.248156237046359,0.0333639074393823
"Probe_1733",4.85723185901561,2.85447079528822e-07,1.23106149106192e-06,TRUE,0.699112244791445,0.750463547881807,0.0513513030903622,"Equivocal","Equivocal",FALSE,0.258527417706809,0.305068337535263,0.0473393064094516
"Probe_1734",2.01308979807456,0.0218107084866455,0.0266078385677061,TRUE,0.433081810841559,0.600577055617919,0.16749524477636,"Within","Within",FALSE,0.590814122835793,0.227642504236051,0.0418889158227053
"Probe_1735",2.57070733633059,0.00274600033310146,0.00401355808467778,TRUE,0.403247404918153,0.587659055660345,0.184411650742192,"Within","Within",FALSE,0.631890149975086,0.518759959763638,0.224213880798313
"Probe_1736",3.92630810384518,1.23919796990446e-05,3.30926633259773e-05,TRUE,0.555685748724711,0.661983875920613,0.106298127195902,"Within","Equivocal",TRUE,0.427315007933608,0.26030554842308,0.0465993654562765
"Probe_1737",3.10257283911938,0.000341596867674765,0.000618609975812824,TRUE,0.622078179442132,0.700708060332029,0.0786298808898971,"Equivocal","Equivocal",FALSE,0.345564650225646,0.244457083778242,0.036448531821791
"Probe_1738",2.83333856954754,0.00099000591121734,0.00160081185342099,TRUE,0.407220382702338,0.589332508200837,0.182112125498499,"Within","Within",FALSE,0.626416288106598,0.443502817045313,0.163248492819776
"Probe_1739",2.6367722517263,0.00212874025034204,0.0031864648813013,TRUE,0.546438336724994,0.656893462772971,0.110455126047977,"Within","Equivocal",TRUE,0.439149550629782,0.368545938046154,0.0947879739497398
"Probe_1740",3.02322556469799,0.000468147438975386,0.000819845562163134,TRUE,0.582206428970531,0.676993914168323,0.0947874851977916,"Within","Equivocal",TRUE,0.393959345845235,0.318757496023417,0.0668261970172719
"Probe_1741",2.53616591290161,0.00313509238128085,0.00452421066575458,TRUE,0.406864051244523,0.589181828303585,0.182317777059062,"Within","Within",FALSE,0.626907251879159,0.437261688910475,0.158741423591475
"Probe_1742",3.3581717188337,0.000122929165426222,0.000251318720152909,TRUE,0.475700771758053,0.620420594094979,0.144719822336925,"Within","Equivocal",TRUE,0.532643621397513,0.214018671807705,0.035259965885286
"Probe_1743",6.9398060169925,7.61439800101016e-11,1.04005165893049e-09,TRUE,0.724181162687308,0.767795239963077,0.0436140772757696,"Equivocal","Equivocal",FALSE,0.232108472238463,0.275202764686767,0.0358354976795781
"Probe_1744",2.44801097888759,0.00438767083623981,0.00613395619169017,TRUE,0.472898025684709,0.619065952563312,0.146167926878603,"Within","Equivocal",TRUE,0.536437633395053,0.333462317782534,0.085893814072001
"Probe_1745",6.79014698998163,1.35613076324148e-10,1.70985309654222e-09,TRUE,0.580762712946255,0.676161119624099,0.0953984066778433,"Within","Equivocal",TRUE,0.395751990687403,0.448077488939754,0.132383504214078
"Probe_1746",6.68584154572799,2.03063565962225e-10,2.43418661197852e-09,TRUE,0.673588650366817,0.733397481019467,0.0598088306526497,"Equivocal","Equivocal",FALSE,0.286392952648636,0.377485959608832,0.0774491427087981
"Probe_1747",4.43102618916241,1.60056464260094e-06,5.56490689482661e-06,TRUE,0.731921474711961,0.77326206057601,0.041340585864049,"Equivocal","Equivocal",FALSE,0.224141595089901,0.256337128505056,0.030353885316909
"Probe_1748",3.24060310671255,0.000196933439704949,0.000380163663259296,TRUE,0.430341039304234,0.599356644728975,0.169015605424741,"Within","Within",FALSE,0.594581455300629,0.313301559699784,0.0795757393707458
"Probe_1749",4.88834867952816,2.51768193626489e-07,1.10616862533433e-06,TRUE,0.634895936228414,0.708625189514398,0.0737292532859845,"Equivocal","Equivocal",FALSE,0.330479391054212,0.293435434863563,0.0511367275242857
"Probe_1750",4.36635358327066,2.08027350168116e-06,6.98775266781776e-06,TRUE,0.276097044847579,0.541952191566804,0.265855146719225,"Within","Within",FALSE,0.801564564556408,0.260579397793834,0.0624087150023333
"Probe_1751",4.71816134531437,5.00585213059068e-07,2.00022394959398e-06,TRUE,0.626767842314624,0.703588099867246,0.076820257552622,"Equivocal","Equivocal",FALSE,0.340018077576364,0.283206012223781,0.0484518771946779
"Probe_1752",1.38908100688414,0.167905287029822,0.177310014171325,FALSE,0.344607671848856,0.564662055442287,0.22005438359343,"Within","Within",FALSE,0.71211249960919,0.409109929414265,0.146749967815596
"Probe_1753",1.55245484891941,0.102585814854828,0.111475845218042,FALSE,0.180234612243996,0.518094729353251,0.337860117109255,"Within","Within",FALSE,0.908491661706128,0.277735097854391,0.0742541090980075
"Probe_1754",2.17936976076133,0.0119614560948456,0.0153268083321238,TRUE,0.426452030068919,0.597636592989717,0.171184562920798,"Within","Within",FALSE,0.59993038563337,0.226500328356395,0.0417604938724602
"Probe_1755",2.13099680616697,0.0142710351183026,0.0180046840327753,TRUE,0.449450477608443,0.608006433090865,0.158555955482422,"Within","Within",FALSE,0.568367345168174,0.473109024523354,0.17771466709493
"Probe_1756",1.75576888009533,0.0530942287086761,0.0604388488234331,FALSE,0.567439138622151,0.668560785332249,0.101121646710097,"Within","Equivocal",TRUE,0.412422993766117,0.212225259812767,0.030383170585166
"Probe_1757",1.51751399163174,0.114329592638923,0.123344499063672,FALSE,0.505181385850092,0.635088895162879,0.129907509312786,"Within","Equivocal",TRUE,0.493103580728425,0.261793519279901,0.0507871317217321
"Probe_1758",2.34679816015704,0.00642846071963943,0.00867988435697448,TRUE,0.317816451901371,0.555237332555151,0.23742088065378,"Within","Within",FALSE,0.74790498155339,0.262743934745001,0.0617479581827339
"Probe_1759",2.07531634814817,0.0174558327389761,0.0216904959608705,TRUE,0.42644600539497,0.597633938977114,0.171187933582144,"Within","Within",FALSE,0.599938674651145,0.334355923552796,0.0910015365249119
